ID,Tags,Created At,Text
1384811509784657921,,Wed Apr 21 10:09:27 +0000 2021,@OfficialNcoc Just saw reopening of registration of leftover health workers; great. Where do teachers interacting with children and others (less than 50) with serious underlying health conditions figure out in priority fir Covid-19 vaccination?
1384811194452783106,,Wed Apr 21 10:08:11 +0000 2021,@fslsltn Just saw reopening of registration of leftover health workers; great. Where do teachers interacting with children and others (less than 50) with serious underlying health conditions figure out in priority fir Covid-19 vaccination?
1385020297452130304,,Wed Apr 21 23:59:06 +0000 2021,"Please please please don't take this virus lightly - it has the tendency to turn lives upside down.. Please wear masks, wash your hands, stay safe, and prevent the spread!"
1385019780885893120,,Wed Apr 21 23:57:02 +0000 2021,"Cancel exams isn't a good demand. Online exam is better than cancel exams of all schools,colleges,and universities students. In online exams both requirements are fullfil: safe from COVID-19 and evaluate the students.#CancelExamsSaveStudents  #OnlineExams"
1385019062334509064,,Wed Apr 21 23:54:11 +0000 2021,"Cancel exams isn't a good demand. Online exam is better than cancel exams of all schools,colleges,and universities students. In online exams both requirements are fullfil: safe from COVID-19 and evaluate the students.#CancelExamsSaveStudents  #OnlineExams"
1385018773871202306,CancelExamsSaveStudents,Wed Apr 21 23:53:02 +0000 2021,#CancelExamsSaveStudents guys you guys just need to retweet this as much as u can and let Shafqat Mehmood know the real reasons why we want our exams cancelled and he also said that students are happy to give exams he thinks COVID is students friend guys share this https://t.co/H5MORZ35TZ
1385018383545081860,CancelExamsSaveStudents,Wed Apr 21 23:51:29 +0000 2021,#CancelExamsSaveStudents guys you guys just need to retweet this as much as u can and let Shafqat Mehmood know the real reasons why we want our exams cancelled and he also said that students are happy to give exams he thinks COVID is students friend guys share this https://t.co/H5MORZ35TZ
1385018216053891074,,Wed Apr 21 23:50:49 +0000 2021,"Cancel exams isn't a good demand. Online exam is better than cancel exams of all schools,colleges,and universities students. In online exams both requirements are fullfil: safe from COVID-19 and evaluate the students.#CancelExamsSaveStudents  #OnlineExams"
1385017936633638916,CancelExamsSaveStudents,Wed Apr 21 23:49:43 +0000 2021,#CancelExamsSaveStudents In The First Wave Of Covid When All of Us Were Prepared For Board Examinations Our Government Decided To Cancel Our Exams..And Today We Hear About a lot of Covid Cases Everyday And All of Us Know That This Wave Is Much Dangerous So Please Cancel our Exams
1385017921307615237,,Wed Apr 21 23:49:39 +0000 2021,"315,925 News Cases on a single day in INDIA.

Pakistan's all-time cases are less than 800,000 Cases.

Prayers for Indian Citizens. May Allah-Almighty protect mankind from this deadly virus.

#CovidIndia #COVID19India #COVIDEmergency2021"
1385017636858351618,,Wed Apr 21 23:48:31 +0000 2021,"By the grace of Allah, I have just been tested negative for Covid. Thank you all for keeping me in your prayers. Wear a mask, follow SOPs, observe social distancing. Keep yourself and others safe."
1385017484693102595,CancelExamsSaveStudents,Wed Apr 21 23:47:55 +0000 2021,#CancelExamsSaveStudents guys you guys just need to retweet this as much as u can and let Shafqat Mehmood know the real reasons why we want our exams cancelled and he also said that students are happy to give exams he thinks COVID is students friend guys share this https://t.co/H5MORZ35TZ
1385017442225868800,,Wed Apr 21 23:47:45 +0000 2021,Thread on provincial health comparisons: Over the past few days there have been heated discussions about which political party dropped the ball on preparing for shocks like #COVID_19. Ministers of PTI especially lament the fact that previous Governments wasted resources 1/7
1385017360369819648,CancelExamsSaveStudents,Wed Apr 21 23:47:25 +0000 2021,#CancelExamsSaveStudents guys you guys just need to retweet this as much as u can and let Shafqat Mehmood know the real reasons why we want our exams cancelled and he also said that students are happy to give exams he thinks COVID is students friend guys share this https://t.co/H5MORZ35TZ
1385017334046281728,CancelExamsSaveStudents,Wed Apr 21 23:47:19 +0000 2021,#CancelExamsSaveStudents guys you guys just need to retweet this as much as u can and let Shafqat Mehmood know the real reasons why we want our exams cancelled and he also said that students are happy to give exams he thinks COVID is students friend guys share this https://t.co/H5MORZ35TZ
