ID,Tags,Created At,Text
1446913987862417413,,Sat Oct 09 19:02:31 +0000 2021,"The FDA issued a notice alerting the public of “the potential for false positive results” with certain lots of Australian company Ellume’s Covid-19 Home Test, a rapid antigen kit used to detect Coronavirus using nasal swabs and a smartphone app."
1446913816453795841,,Sat Oct 09 19:01:50 +0000 2021,"Nearly 200,000 Covid-19 testing kits RECALLED, due to “manufacturing issue” that delivered FALSE positives! https://t.co/Xk6c423jQG"
1446912751461441538,,Sat Oct 09 18:57:36 +0000 2021,@NadraMedia @ReplyTariq NADRA must increase the size of font and foto on Covid 19 certificates. These are too small to be read by senior citizens or to make its card size copy.
1446909026957250562,,Sat Oct 09 18:42:48 +0000 2021,"@nadeemhaque Let’s not generalise, let’s be more specific. Depends on which policy we are talking about; think about the following:
1. Tariff Policy 
2. Trade Policy 
3. Foreign Policy 
4. Auto Development Policy
5. National Curriculum Policy 
6. Monetary Policy
7. Covid Response Policy"
1446908663222898694,,Sat Oct 09 18:41:22 +0000 2021,"Air india sold in 18000cr to Tata group , due to covid fin-year 2021 declared  loss by the airline was 10,000cr ,it is the best motivation for PIA privatisation,year ended june30 2021 PIA recorded a loss of Rs25B which is 31% lower then last year but still have potential &amp; worth"
1446898032163921926,,Sat Oct 09 17:59:07 +0000 2021,"@Waseem_Ashraf @OfficialNcoc Sir, I think a good &amp; a safe way to build protection against covid-19."
1446896605907591171,,Sat Oct 09 17:53:27 +0000 2021,My son got vaccinated for COVID-19 today at F-9 vaccination centre. It took us less than 10 minutes from walk-in to walk-out. Very well managed and very helpful staff. Thank you @OfficialNcoc. https://t.co/cS4Rra2Yz2
1446878660951252992,,Sat Oct 09 16:42:09 +0000 2021,@fwildecricket Not really what happened when england beat Pakistan with their second team because of COVID-19. So don't worry we will perform vert well .
1446871105004769284,,Sat Oct 09 16:12:07 +0000 2021,"It has been observed through numerous complaints made by passengers that airline operators are not serving in-flight meals onboard domestic flights within Pakistan. Despite permission for serving of meals, pax are being deprived of the said services on the pretext of COVID-19. https://t.co/C5seZ78m7M"
1446869376167288841,,Sat Oct 09 16:05:15 +0000 2021,"@AwaisKhanAuthor @Khairdaykana I am stating a simple fact Sir. Managing covid has eaten up healthcare resources and attention throughout the world. When faced with two evils, we logically prioritize to deal with the bigger one first."
1446861479429517313,,Sat Oct 09 15:33:52 +0000 2021,@RuneMarauder8 Why does this sound like you don't want covid to go away
1446858034303619075,,Sat Oct 09 15:20:11 +0000 2021,"@AwaisKhanAuthor @Khairdaykana Healthcare systems all over the world are overburdened with Covid. Luckily, Pakistan has fared much better than many advanced countries during this crisis. Covid is the dragon in this room, and how conveniently you ignore it while glorifying PMLN!!"
1446847210558197767,takeUsBackToChina,Sat Oct 09 14:37:10 +0000 2021,"Sir when will Pakistani students hear good news of opening visas to China? It's almost 2 years but still China isn't allowing iron brothers Pakistani students even Covid-19 is down in Pakistan.Please do something
@AmbNong @Shafqat_Mahmood @sayedzbukhari 
#takeUsBackToChina"
