ID,Tags,Created At,Text
1454577544993419267,,Sat Oct 30 22:34:46 +0000 2021,@Shafaytalks i’m so glad mujhe pehle hu virus hogia aur ab perfectly ready for vodkas
1454539438848102400,NFTCommunity nftcollector NFTGiveaway opensea OpenSeaNFT MONEY APENFT BoredApe NFTs,Sat Oct 30 20:03:20 +0000 2021,"Selling my Covid Mutant Ape. Accepting the highest bids now...

https://t.co/lXKdaeqB7L

#NFTCommunity #nftcollector #NFTGiveaway #opensea #OpenSeaNFT #MONEY #APENFT #BoredApe #NFTs https://t.co/B53HWPJhCy"
1454529132583337994,covid_SOPs,Sat Oct 30 19:22:23 +0000 2021,"Social distancing... lol

#covid_SOPs https://t.co/RUcjaZwFCW"
1454509447104053260,,Sat Oct 30 18:04:10 +0000 2021,@khel_khel_mein finally first movie to hit Cinemas post covid
1454502380314181636,EmergingTech,Sat Oct 30 17:36:05 +0000 2021,Has the Virus Infected Huge Numbers of Younger Children? #EmergingTech via https://t.co/5KoJKMHpsB https://t.co/mdOxdSRqbN
1454494689332236288,,Sat Oct 30 17:05:31 +0000 2021,Idk why I can't stay too long outside home... This Covid thing really made me more introvert I guess 🌝🌝
1454491305212620804,,Sat Oct 30 16:52:04 +0000 2021,"@chai_licious (2)
Although i haven't covered my face fully except jab covid hua tha😂🤕"
1454485352580853765,,Sat Oct 30 16:28:25 +0000 2021,First case of Virus transmission from Human to Animals 😂 https://t.co/yaEYlEWnjm
1454458817794674691,Kashmir KashmiriLivesMatter MUSLIMInstitute,Sat Oct 30 14:42:59 +0000 2021,"Press Coverage:
Webinar:
""The Suffocating Kashmir: A Story of Unending Lockdown""
Date: Thursday, October 28, 2021
Time: 02:00PM to 03:30PM

Organized By: MUSLIM Institute
#Kashmir #KashmiriLivesMatter #MUSLIMInstitute https://t.co/ePrmggKav6"
1454449773667307526,,Sat Oct 30 14:07:03 +0000 2021,"Comparatively better ✨

Just look at the stats coming from Kashmir ❤️ it's great to see such a better share amid severe conditions due to COVID-19. https://t.co/WHD8wJ1WZr"
1454446789562703872,covid,Sat Oct 30 13:55:11 +0000 2021,@27thLetterrr @hinaparvezbutt Deliberately doing it.Pak is the only country where people discuss matters of national security on TV&amp;social media.Take ex of DG ISI issue&amp;AFG war issue. Media run behind the #covid but never highlights the corrupt system&amp;people in Pak.corrupt people r invited on TV for talk show
1454444808555147275,,Sat Oct 30 13:47:19 +0000 2021,Citizens are urged to follow SOPs until we get near to herd immunity. More and more vaccination is the only way we can prevent another layer of the virus and return to our normal lives. 2/2
1454444642024529921,,Sat Oct 30 13:46:39 +0000 2021,The decision of NCOC to relax COVID-19 Restrictions in Islamabad and other districts is appreciated. No doubt vaccination campaign has been carried out very well in these districts. Whereas other districts are hoped to accelerate their vaccination campaigns...1/2
1454442715500924935,,Sat Oct 30 13:39:00 +0000 2021,Congratulations to @hamzashafqaat for successfully making it up to the vaccination targets for Islamabad. The NCOC's move to ease COVID-19 Curbs is a great decision. Hopefully more district administrations will do the same.
1454427996803248129,COVID UK,Sat Oct 30 12:40:31 +0000 2021,"Britain sending millions more COVID doses to developing nations 
#COVID #UK
https://t.co/On0ovIm3aM"
1454425361949896711,,Sat Oct 30 12:30:02 +0000 2021,@magholey @ImranKhanPTI @fawadchaudhry @NAofPakistan @SenatePakistan 1200bn was paid for Covid relief.  600bn to pay for interest on previous loans.  200bn for other work.  Please do your research before spreading doomsday scenario.
1454424991261499396,,Sat Oct 30 12:28:34 +0000 2021,"This decision was undertaken after the chief secretary was informed that 40% people in Sindh had received their first dose of Covid-19 vaccination.

Read more here: https://t.co/isX37iT2eu https://t.co/xj8SBa0svx"
1454423602166652928,YasminRashid Coronavirus Covid_19 campaign,Sat Oct 30 12:23:03 +0000 2021,"Coronavirus vaccination campaign to be made successful: Yasmin 
#YasminRashid #Coronavirus #Covid_19 #campaign @Dr_YasminRashid 
https://t.co/XrtBWoILCR"
1454397120962826240,AsadUmar inoculated Covid Corona,Sat Oct 30 10:37:49 +0000 2021,"40m citizens fully inoculated against Covid: Asad Umar 
#AsadUmar #inoculated #Covid #Corona @Asad_Umar 
https://t.co/8gnPrwUoFF"
1454396521538068484,,Sat Oct 30 10:35:26 +0000 2021,"Ok today I got to know

There is an acha wala flu
And one ganda wala flu

Discovery credits: @Librahocane

These are the two types of influenza virus. Ok...!!!"
1454390929725534217,احتجاج_کی_آڑ_میں_فساد,Sat Oct 30 10:13:13 +0000 2021,"#احتجاج_کی_آڑ_میں_فساد 

You animals do not block roads for ambulances and for visitors to the hospitals. Some ambulances are carrying oxygen cylinders, which are extremely essential for Covid patients

@Principe_AML 
@_Aeliagold 
@prncipesa_LA https://t.co/QG3P2I6FMT"
1454385594562383875,pakistan,Sat Oct 30 09:52:01 +0000 2021,Pakistan fully vaccinates 40mn people against Covid-19. #pakistan https://t.co/VaLJnCCfp7
1454383682333122563,,Sat Oct 30 09:44:25 +0000 2021,@alt_talk_ Get covid test done. You have the rona virus.
1454371536723382272,COVID Covid19 Corona coronavirus,Sat Oct 30 08:56:09 +0000 2021,"10 deaths occurred, 658 tested positive during last 24 hours
#COVID #Covid19 #Corona #coronavirus https://t.co/qovRaSBf7N"
1454367241374425088,,Sat Oct 30 08:39:05 +0000 2021,"Those sunsets in the water. Uff. Travelling post COVID gives me so much hope.
This one comes to an end. PCR again. 🤢"
1454367197762031621,,Sat Oct 30 08:38:55 +0000 2021,COVID-19 Delta Variant is Easily Transmissible at Home Despite Vaccination  https://t.co/7WpB8xMwMj
1454353888115675139,pakistan,Sat Oct 30 07:46:02 +0000 2021,"Pakistan records 10 deaths, 658 new COVID cases. #pakistan https://t.co/h8o1WCyTFm"
1454347493878157315,,Sat Oct 30 07:20:37 +0000 2021,"@WunderRace @_Mansoor_Ali Just bcoz of some matches u forgot all his achievements and champions trophy for Pakistan.
Shameful Moment for your parents to download the virus like u on earth"
1454347460889956355,,Sat Oct 30 07:20:29 +0000 2021,"@Shaheerali78678 @eightyffive Just bcoz of some matches u forgot all his achievements and champions trophy for Pakistan.
Shameful Moment for your parents to download the virus like u on earth"
1454347425880104969,,Sat Oct 30 07:20:21 +0000 2021,"@MR_Shezuu Just bcoz of some matches u forgot all his achievements and champions trophy for Pakistan.
Shameful Moment for your parents to download the virus like u on earth"
