ID,Tags,Created At,Text
1390456126320390147,,Thu May 06 23:59:08 +0000 2021,@ps761987 @AfreenFatima136 I criticize every person who takes move against moral values. At least we've that guts to say this. We can open criticize imran and army for their wrong doing. But in india no one can blame modi for his disastrous management of covid-19.
1390456035622727684,ShafqatMahmood,Thu May 06 23:58:46 +0000 2021,"Our education system is more dangerous then corona virus!! 💔😢.... 
Mr ego @Shafqat_Mahmood
#ShafqatMahmood 
#CancelExamsSaveStudents https://t.co/RzFZkq74HE"
1390455653077065730,,Thu May 06 23:57:15 +0000 2021,"Covid is wasting so much of our precious years
Go away already and let us live in peace please 😭"
1390455307394899971,,Thu May 06 23:55:53 +0000 2021,post covid syndrome is real. It's been almost 3 weeks since I've been negative and bouts of nausea and anxiety still appear out of nowhere making it hard to breathe. I'm fine most of the time but other times even talking seems like a chore. Please wear a mask and stay home!
1390455036787007488,ShafqatMahmood,Thu May 06 23:54:48 +0000 2021,"Our education system is more dangerous then corona virus!! 💔😢.... 
Mr ego @Shafqat_Mahmood
#ShafqatMahmood 
#CancelExamsSaveStudents https://t.co/RzFZkq74HE"
1390454503644749826,Rawalpindi,Thu May 06 23:52:41 +0000 2021,Raja Bazar today before lockdown #Rawalpindi https://t.co/6ABDvp4eox https://t.co/rkheY5cUyb
1390453797810577408,ShafqatMahmood,Thu May 06 23:49:53 +0000 2021,"Our education system is more dangerous then corona virus!! 💔😢.... 
Mr ego @Shafqat_Mahmood
#ShafqatMahmood 
#CancelExamsSaveStudents https://t.co/RzFZkq74HE"
1390453738733776900,lockdown,Thu May 06 23:49:39 +0000 2021,"Statistics 7 May 21: 
Total Tests in Last 24  Hours: 44846
Positive Cases:  4298
Positivity % : 9.58%
Deaths : 140

#lockdown"
1390452504354242560,,Thu May 06 23:44:45 +0000 2021,@carbonbuns SS wouldn’t have been good in covid situation because he was not gonna wear long boots to show off in situations like flood
1390451753888452611,,Thu May 06 23:41:46 +0000 2021,"On this Last Friday of Ramadan Let's pray for the whole World who are suffering from COVID-19.🤲🏻
Ya Allah forgive all our sins and save us from #coronavirus.🤲🏻
Ameen🤲🏻"
1390451649194479618,poliofree,Thu May 06 23:41:21 +0000 2021,"“Reaching every last child with the vaccine is important to build a #poliofree🇵🇰 and I am determined to make that happen”

Samreen, a Polio Area Supervisor in Karachi is working hard to vaccinate every child in her area for protection against polio virus.
#Thankyou #HealthHeroes https://t.co/vhkr3mpNzg"
1390451272105484288,poliofree,Thu May 06 23:39:51 +0000 2021,"“Reaching every last child with the vaccine is important to build a #poliofree🇵🇰 and I am determined to make that happen”

Samreen, a Polio Area Supervisor in Karachi is working hard to vaccinate every child in her area for protection against polio virus.
#Thankyou #HealthHeroes https://t.co/vhkr3mpNzg"
1390451131659268097,ShafqatMahmood,Thu May 06 23:39:17 +0000 2021,"Our education system is more dangerous then corona virus!! 💔😢.... 
Mr ego @Shafqat_Mahmood
#ShafqatMahmood 
#CancelExamsSaveStudents https://t.co/RzFZkq74HE"
1390450765324591107,ShafqatMahmood,Thu May 06 23:37:50 +0000 2021,"Our education system is more dangerous then corona virus!! 💔😢.... 
Mr ego @Shafqat_Mahmood
#ShafqatMahmood 
#CancelExamsSaveStudents https://t.co/RzFZkq74HE"
1390450733506568195,,Thu May 06 23:37:42 +0000 2021,"Covid is wasting so much of our precious years
Go away already and let us live in peace please 😭"
1390450613855653891,Russia,Thu May 06 23:37:14 +0000 2021,"_To check newly settled Biden administration's response against Moscow
_To check Covid affected Europe's response 
_To show that #Russia is still a major Militarily strong power
_Amove public focus from rising Anti-Putin sentiments in Russia 
_To cool down the @navalny 's matter"
1390450379234611202,ShafqatMahmood,Thu May 06 23:36:18 +0000 2021,"Our education system is more dangerous then corona virus!! 💔😢.... 
Mr ego @Shafqat_Mahmood
#ShafqatMahmood 
#CancelExamsSaveStudents https://t.co/RzFZkq74HE"
1390449237293477890,ShafqatMahmood,Thu May 06 23:31:46 +0000 2021,"Our education system is more dangerous then corona virus!! 💔😢.... 
Mr ego @Shafqat_Mahmood
#ShafqatMahmood 
#CancelExamsSaveStudents https://t.co/RzFZkq74HE"
1390449110264729601,ShafqatMahmood,Thu May 06 23:31:15 +0000 2021,"Our education system is more dangerous then corona virus!! 💔😢.... 
Mr ego @Shafqat_Mahmood
#ShafqatMahmood 
#CancelExamsSaveStudents https://t.co/RzFZkq74HE"
1390448977426984974,,Thu May 06 23:30:44 +0000 2021,COVID https://t.co/aV9EPsGz76
