ID,Tags,Created At,Text
1419419821196910598,,Sun Jul 25 22:10:31 +0000 2021,1/2 What if neither U.S nor China r responsible 4 spreading the virus What if either at Fort Detrick or in Wuhan Lab it was an accidental leak H/e if Senator Paul is right &amp; U.S &amp; China were collaborating (2 make a deadly virus) the World shud know it &amp; it shud end @UN @WHO https://t.co/NgasZK8Pco
1419415954614784006,,Sun Jul 25 21:55:09 +0000 2021,"@XHNews What if neither U.S nor China r responsible 4 spreading d virus What if it was an accidental leak either at Fort Detrick or Wuhan Lab H/e if Senator Paul (while confronting Dr Fauci ) is right &amp; U.S &amp; China were collaborating 2 make a deadly virus, d World shud know it @UN  @WHO"
1419412447690207238,,Sun Jul 25 21:41:13 +0000 2021,"@milton_mick @FatEmperor Sorry for late reply
See point 9 please
https://t.co/hAvB4rEjOd"
1419404662185381897,,Sun Jul 25 21:10:17 +0000 2021,been hit with covid since the 19th and my nose still feels like I've been swimming and sucking chlorinated water up my nose (probably the best analogy I can come with)
1419404018384785409,,Sun Jul 25 21:07:43 +0000 2021,Oh hello sir pls take notice and close the universities for atleast a month because my class fellows are covid positive🤙🏻🤙🏻@Shafqat_Mahmood
1419403200235515909,,Sun Jul 25 21:04:28 +0000 2021,"Al Jazeera English: US going ‘in wrong direction’ as COVID cases rise: Fauci.
https://t.co/E8AMOkH5Vy"
1419399890984177664,,Sun Jul 25 20:51:19 +0000 2021,@realrazidada Could you let us know in which election Kashmiris had ditched a party that had Govt in Center. I think you should consult Doctor as gradually you are heading towards insanity. Forget about NS he won't come back he knows he will have Covid here.
1419396135618220032,,Sun Jul 25 20:36:24 +0000 2021,"It's time to complete lockdown instead of smart lockdown to control the Delta Virus in Karachi, People of Karachi taking this wave light and they are not following SOPs.
@SindhCMHouse @ChhipaWelfare"
1419395554329640962,,Sun Jul 25 20:34:05 +0000 2021,"@GuardianX_ Maybe during the treatment, their fasting n random sugar level gets increased but that wont be a problem, make sure during the COVID, avoid white rice, any kind of sweetner,milk,sugar, or even sweet fruits to have control over sugar level!"
1419394450267250690,,Sun Jul 25 20:29:42 +0000 2021,"@GuardianX_ Then take good care of them, consult with your Dr because it gets difficult to recover from weakness because of limited use of multinutrient supplements or pills! and weakness is the key factor in COVID!"
1419392823644893187,,Sun Jul 25 20:23:14 +0000 2021,"@GuardianX_ My parents had both doses in May, still both of them got COVID couple a week ago!"
1419391671003926531,,Sun Jul 25 20:18:40 +0000 2021,@Maluisback Huamry kall sy hoga lockdown 🥲🥲🥲
1419391017363640334,Covid_19,Sun Jul 25 20:16:04 +0000 2021,@MaryamNSharif You and your workers have also helped in spreading #Covid_19 Corona Virus to the whole Azad Kashmir. Congratulations
1419390527892508672,,Sun Jul 25 20:14:07 +0000 2021,@mojja_rella I dont we are on lockdown again I'm so happy
1419389467937411075,Nathiagali KPK,Sun Jul 25 20:09:54 +0000 2021,"Thanks for showing the truth.
We need more people like you
Together we can beat this virus
More power to you @mona_qau
Keep going on
We stand with the @Abbasi6Munazza and her family.
Government must take action against culprits.
#Nathiagali
#KPK https://t.co/XDBWXvcQ0M"
1419388333248163843,,Sun Jul 25 20:05:24 +0000 2021,"@OfficialNcoc How much of this covid spread is a consequence of election campaign and jalsay in Azad Kashmir? Can NCOC do some research and data analysis on this? 
One week NCOC tells us 4th wave is imminent.. next week we see PTI leaders including our PM in jalsay."
1419385145229029384,,Sun Jul 25 19:52:44 +0000 2021,@Anoshae_ samee. &amp; finally today i got myself tested for covid
1419380975407087621,Karachi,Sun Jul 25 19:36:10 +0000 2021,#Karachi COVID Positivity Rate is almost 25% https://t.co/jyqO3WBSOq
1419374901568450564,,Sun Jul 25 19:12:01 +0000 2021,"@rebootdude When my son started to learn swimming, he said to me ""one day, I will win medal.""
Don't have words to explain how proud I felt when I heard those words. Had to discontinue training due to COVID but will resume soon &amp; one day, bring it for Pak. https://t.co/vx1i04rKSu"
