ID,Tags,Created At,Text
1438288815395938311,,Wed Sep 15 23:49:10 +0000 2021,Cuba seeks WHO approval of its Covid-19 vaccines https://t.co/xYtxHEgtRt
1438253687198134273,,Wed Sep 15 21:29:35 +0000 2021,@TroyRhodesJr True! The market in COVID + stock market automation tools 💲💲💲 @stockalurts @metatrader
1438250821007912972,followforfollow,Wed Sep 15 21:18:11 +0000 2021,"A massive study from Israel suggests older adults were far less likely to develop severe COVID-19 after a booster shot, but the finding carries major limitations https://t.co/QyPUjJaP5b #followforfollow"
1438243932715032578,,Wed Sep 15 20:50:49 +0000 2021,Finally got my first dose of Covid-19 Vaccine.
1438236777064636425,,Wed Sep 15 20:22:23 +0000 2021,"All the time, yes, I do miss it, a lot. Covid have changed me. 💔

Things have drastically changed, for almost everyone, since Covid, em sure. https://t.co/v4wALS20tj"
1438213595146371080,,Wed Sep 15 18:50:16 +0000 2021,PTI News (50th PIA special plane airlifts Covid-19 vaccine from China to Pakistan) has been published on PTI News - https://t.co/wSL4TWh2kQ https://t.co/g4NYGt8V4S
1438212309898469378,,Wed Sep 15 18:45:10 +0000 2021,@BBC6Music read somewhere that u re writing a book in lockdown?? and when it 'll be available for the public? will it be available all over the world? love youu❤️
1438207206277754887,,Wed Sep 15 18:24:53 +0000 2021,"Time is changing
1. COVID-19.Hit the Economies.
2. School Closed.
With Schools 10 other businesses affected.
3. Tourism industry affected.
4. Airline Industry. 
5. Travel Agencies.
6. No Visa No Flights
7. Purchasing Power Reduced
8. International Markets.down.
9. Imports affecte https://t.co/GZyJ6Pde4w"
1438205242097741829,,Wed Sep 15 18:17:04 +0000 2021,"@BeckyCNN @ImranKhanPTI @POTUS @SecBlinken Wish you have the facts Mr Moulana PM, haqqani terrorists damaged and killed more Pakistanis than it died of dengue and COVID"
1438205175236235264,,Wed Sep 15 18:16:48 +0000 2021,"Step down from coaching

Cuz he knews he will be removed as Ramiz raja wants new team.

Also Covid and family issues.

Says Waqar younus. https://t.co/NLAfk5xMbp"
1438203281147371529,followforfollow,Wed Sep 15 18:09:17 +0000 2021,"Beyond COVID-19 vaccines, mRNA's pioneers have big plans for using the technology against a range of diseases https://t.co/LIe1EPK5Ki #followforfollow"
1438191982904414211,,Wed Sep 15 17:24:23 +0000 2021,"@freakonomist5 Hmm, I just had a covid last month, repurcussions are lengthy if your diet not good enough."
1438173620770156551,,Wed Sep 15 16:11:25 +0000 2021,"Sindh relaxes Covid-19 curbs, allows indoor dining till midnight for vaccinated citizens https://t.co/y2MxCpvANA"
