ID,Tags,Created At,Text
1390456285309583367,,Thu May 06 23:59:46 +0000 2021,Sindh govt decides to impose complete lockdown from Sunday https://t.co/5cvpa7mDNb
1390455840457494533,,Thu May 06 23:58:00 +0000 2021,Dr. Sherri Tenpenny Explains How the Depopulation COVID Vaccines Will Start Working in 3-6 Months https://t.co/guSteZ4z5Z
1390455734203211776,ARYNews,Thu May 06 23:57:35 +0000 2021,"Sindh launches Covid-19 home vaccination facility
#ARYNews

https://t.co/fELGswG00j"
1390455234208493569,ShafqatMahmood,Thu May 06 23:55:35 +0000 2021,"our education system is more dangerous then corona virus!! 💔😢

#ShafqatMahmood https://t.co/j2RtpMUASe #cancelexamssavestudents"
1390455129523068935,ShafqatMahmood,Thu May 06 23:55:10 +0000 2021,"our education system is more dangerous then corona virus!! 💔😢

#ShafqatMahmood https://t.co/j2RtpMUASe #cancelexamssavestudents"
1390454758658482179,Karachi,Thu May 06 23:53:42 +0000 2021,I request all followers to help raise voice for humanity. 1000s of #Karachi citizens are being evicted as their houses are being demolished during #Covid wave. We demand Govt to halt demolitions &amp; not expose poor families to the deadly virus. Help trend #StopGujjarNalaDemolitions https://t.co/oy7KXiUJk6
1390454138979459074,,Thu May 06 23:51:14 +0000 2021,Do pray for all the covid +ve patients and all those who're suffering from any fatal disease.
1390453801807585281,,Thu May 06 23:49:54 +0000 2021,"Oh ALLAH the numbers of Our Sins Are So Many But Your Mercy Is Limitless Plz Forgive Us u Are The Greatest Forgiver u Love To Forgive Plz Forgive me and my family. Allah plz mercy on Muslim Ummah and eradicate the corona virus from the whole world. Ameen

Jumma-tul-wida Mubarak❤️"
1390453345459003394,,Thu May 06 23:48:05 +0000 2021,"Oh ALLAH the numbers of Our Sins Are So Many But Your Mercy Is Limitless Plz Forgive Us u Are The Greatest Forgiver u Love To Forgive Plz Forgive me and my family. Allah plz mercy on Muslim Ummah and eradicate the corona virus from the whole world. Ameen

Jumma-tul-wida Mubarak❤️"
1390453318074384389,,Thu May 06 23:47:59 +0000 2021,Has anyone of you or your parents got vaccinated for COVID in recent days?
1390453099551236096,ShafqatMahmood,Thu May 06 23:47:06 +0000 2021,"our education system is more dangerous then corona virus!! 💔😢

#ShafqatMahmood https://t.co/j2RtpMUASe #cancelexamssavestudents"
1390452027369603074,Karachi,Thu May 06 23:42:51 +0000 2021,I request all followers to help raise voice for humanity. 1000s of #Karachi citizens are being evicted as their houses are being demolished during #Covid wave. We demand Govt to halt demolitions &amp; not expose poor families to the deadly virus. Help trend #StopGujjarNalaDemolitions https://t.co/oy7KXiUJk6
1390451878786383877,Karachi,Thu May 06 23:42:15 +0000 2021,I request all followers to help raise voice for humanity. 1000s of #Karachi citizens are being evicted as their houses are being demolished during #Covid wave. We demand Govt to halt demolitions &amp; not expose poor families to the deadly virus. Help trend #StopGujjarNalaDemolitions https://t.co/oy7KXiUJk6
