ID,Tags,Created At,Text
1406400613416681477,,Sat Jun 19 23:56:50 +0000 2021,"PTI govt &amp; those running it r classic example of being high on rhetoric &amp; low on action. Problem is not just misgovernance, of which there r ample proofs. Deeper &amp; more worrisome problem is that IK &amp; Co. are “satisfied” with this dismal performance as well
https://t.co/jPf0E4C8TJ"
1406400274760151043,,Sat Jun 19 23:55:29 +0000 2021,"We need leaders who understand the pain of people during this pandemic. Not cowards who are still afraid of Covid in the presence of Vaccines. It is far better to live like a lion for a day than to live like a jackal for a hundred years.

#takeUsBackToChina"
1406399546662457347,,Sat Jun 19 23:52:36 +0000 2021,"PTI govt &amp; those running it r classic example of being high on rhetoric &amp; low on action. Problem is not just misgovernance, of which there r ample proofs. Deeper &amp; more worrisome problem is that IK &amp; Co. are “satisfied” with this dismal performance as well
https://t.co/jPf0E4C8TJ"
1406396840317177857,,Sat Jun 19 23:41:50 +0000 2021,"PTI govt &amp; those running it r classic example of being high on rhetoric &amp; low on action. Problem is not just misgovernance, of which there r ample proofs. Deeper &amp; more worrisome problem is that IK &amp; Co. are “satisfied” with this dismal performance as well
https://t.co/jPf0E4C8TJ"
1406393657096380422,,Sat Jun 19 23:29:12 +0000 2021,"Tolington Marker, Lahore
Lockdown watercolor No 75
Arches, 21x14
june 2021 https://t.co/y4Adbl7yV1"
1406392053496303618,,Sat Jun 19 23:22:49 +0000 2021,"PTI govt &amp; those running it r classic example of being high on rhetoric &amp; low on action. Problem is not just misgovernance, of which there r ample proofs. Deeper &amp; more worrisome problem is that IK &amp; Co. are “satisfied” with this dismal performance as well
https://t.co/jPf0E4C8TJ"
1406389136072790017,,Sat Jun 19 23:11:14 +0000 2021,Famous singer Rahat Fateh Ali Khan @RFAKWorld reached the drive-through vaccination center along with his wife to get vaccinated and emphasized the importance of inoculation to protect yourself and not fell prey to any rumors against Covid vaccination. https://t.co/Ldm0Ea3nnj
1406380658251927558,,Sat Jun 19 22:37:32 +0000 2021,"Tolington Marker, Lahore
Lockdown watercolor No 75
Arches, 21x14
june 2021 https://t.co/y4Adbl7yV1"
1406380428613783558,,Sat Jun 19 22:36:38 +0000 2021,"PTI govt &amp; those running it r classic example of being high on rhetoric &amp; low on action. Problem is not just misgovernance, of which there r ample proofs. Deeper &amp; more worrisome problem is that IK &amp; Co. are “satisfied” with this dismal performance as well
https://t.co/jPf0E4C8TJ"
1406378083180060675,,Sat Jun 19 22:27:18 +0000 2021,"Lockdown Watercolor No 64
Tabaq Restaurant, Lakshmi Chowk, Lahore
14""x22"", Arches, march, 2021 https://t.co/pOrUxQKozG"
