ID,Tags,Created At,Text
1445900069702541315,,Wed Oct 06 23:53:34 +0000 2021,Homemade air purifiers help protect against COVID https://t.co/D6upUY35AT -Follow me more news
1445899433904726020,FB__G KoiSharmKoiHaya الامارات_گروپ,Wed Oct 06 23:51:03 +0000 2021,"After pressure, Bay Area COVID mask mandate could end soon - SFGate: * After pressure, Bay Area COVID mask mandate could end soon  SFGate * Bay Area Health Officials To Make Major Announcement… https://t.co/Z3p0dxxeQT -Follow me more news #FB__G #KoiSharmKoiHaya #الامارات_گروپ"
1445896664787521537,,Wed Oct 06 23:40:03 +0000 2021,"Sweden suspends Moderna vaccine for those 30 and under - ABC News: * Sweden suspends Moderna vaccine for those 30 and under  ABC News * Sweden, Denmark pause Moderna COVID-19 vaccine for younger age groups  Reuters * Moderna COVID-19… https://t.co/WgLboJ1qBy -Follow me more news"
1445896411875196934,FB__G KoiSharmKoiHaya الامارات_گروپ,Wed Oct 06 23:39:02 +0000 2021,"Sweden suspends Moderna vaccine for those 30 and under - ABC News: * Sweden suspends Moderna vaccine for those 30 and under  ABC News * Sweden, Denmark pause Moderna COVID-19 vaccine for younger… https://t.co/y8WHCaXZEN -Follow me more news #FB__G #KoiSharmKoiHaya #الامارات_گروپ"
1445895424661868549,,Wed Oct 06 23:35:07 +0000 2021,"Maryland man allegedly fatally shot his pharmacist brother for ‘killing people’ with the COVID vaccine, court records show - Baltimore Sun: * Maryland man allegedly fatally shot his pharmacist brother for ‘killing people’ with the… https://t.co/QSTiwYyNYV -Follow me more news"
1445886722668072961,,Wed Oct 06 23:00:32 +0000 2021,"Nurse who received the first COVID-19 vaccine in U.S., gets booster shot https://t.co/vqA6CXlbid -Follow me more news"
1445883578072457218,,Wed Oct 06 22:48:02 +0000 2021,Families speak out as COVID-19 delta variant proves dangerous for pregnant people - Yahoo! Voices: * Families speak out as COVID-19 delta variant proves dangerous for pregnant people  Yahoo! Voices * Don't get a booster shot before… https://t.co/SLGm8yf957 -Follow me more news
1445882327075209218,,Wed Oct 06 22:43:04 +0000 2021,Unvaxxed teachers who've been barred from school property or put on unpaid leave say they won't be 'bullied' into taking COVID-19 vaccine https://t.co/YLeA4AH0Wl -Follow me more news
1445878550901395459,,Wed Oct 06 22:28:04 +0000 2021,Families speak out as COVID-19 delta variant proves dangerous for pregnant people - Yahoo! Voices: * Families speak out as COVID-19 delta variant proves dangerous for pregnant people  Yahoo! Voices * Don't get a booster shot before… https://t.co/9wqoSUTir9 -Follow me more news
1445877602997006338,Update NYT,Wed Oct 06 22:24:18 +0000 2021,"#Update ""Researchers find a higher than expected risk of myocarditis in young men after full vaccination."" by Unknown Author via #NYT https://t.co/hfEVAfFvE6"
1445875047554453507,FB__G KoiSharmKoiHaya الامارات_گروپ,Wed Oct 06 22:14:09 +0000 2021,"Maryland man allegedly fatally shot his pharmacist brother for ‘killing people’ with the COVID vaccine, court records show - Baltimore Sun: * Maryland man allegedly fatally shot his pharmacist… https://t.co/BrQxnUNBaw -Follow me more news #FB__G #KoiSharmKoiHaya #الامارات_گروپ"
1445874283104792576,,Wed Oct 06 22:11:06 +0000 2021,Documents: Murder suspect wanted to confront pharmacist brother over COVID-19 vaccine - WBAL TV Baltimore: * Documents: Murder suspect wanted to confront pharmacist brother over COVID-19 vaccine  WBAL TV Baltimore * Arkansas… https://t.co/9Hlkqv2Hhi -Follow me more news
1445860429373194241,,Wed Oct 06 21:16:03 +0000 2021,"Mackenzie Dern is Locked In on Becoming First Mom Champ - UFC - Ultimate Fighting Championship: * Mackenzie Dern is Locked In on Becoming First Mom Champ  UFC - Ultimate Fighting Championship * UFC Vegas 39 card struck by COVID-19,… https://t.co/WjTFYM5QfL -Follow me more news"
1445856148402237452,,Wed Oct 06 20:59:03 +0000 2021,"Maryland man who killed pharmacist brother thought he was ‘killing people’ by giving COVID vaccines, court records show https://t.co/Qq1jvavIEV -Follow me more news"
1445855072869511174,,Wed Oct 06 20:54:46 +0000 2021,"SurvivalMD
https://t.co/fvSC8FDdCB

 “The hospital used to be
where you went to get well”
Now it's where people go, rightfully
fearing they will get sick from Covid-19
Here's a new way to protect yourself:
https://t.co/c5ROrmNQHU https://t.co/zyJPjjrEWp"
1445853759263756290,,Wed Oct 06 20:49:33 +0000 2021,"Pennsylvania man loses father, son to COVID; one was vaccinated, and the other was not - Yahoo News: * Pennsylvania man loses father, son to COVID; one was vaccinated, and the other was not  Yahoo News * 400 Henry Ford Hospital staff… https://t.co/037uhlyXRE -Follow me more news"
1445849108602769409,,Wed Oct 06 20:31:04 +0000 2021,"Kaiser Permanente suspends thousands of employees who didn't get COVID vaccine - SFGate: * Kaiser Permanente suspends thousands of employees who didn't get COVID vaccine  SFGate * Kaiser Permanente suspends more than 2,200 workers… https://t.co/A8VS1H54UJ -Follow me more news"
1445847359863283714,Update NYT,Wed Oct 06 20:24:07 +0000 2021,"#Update ""Covid toes’ may be caused by an immune system overreaction, a new study finds."" by BY RONI CARYN RABIN via #NYT https://t.co/3LnVudfzdA"
1445846597590401034,FB__G KoiSharmKoiHaya الامارات_گروپ,Wed Oct 06 20:21:06 +0000 2021,Kaiser Permanente suspends thousands of employees who didn't get COVID vaccine - SFGate: * Kaiser Permanente suspends thousands of employees who didn't get COVID vaccine  SFGate * Kaiser… https://t.co/XEMPDQDkxU -Follow me more news #FB__G #KoiSharmKoiHaya #الامارات_گروپ
1445845959548624897,,Wed Oct 06 20:18:33 +0000 2021,"COVID-19 in South Dakota: 401 total new cases; Death toll rises to 2,167; Active cases at 6,735 - https://t.co/EXnNxpJvs2: * COVID-19 in South Dakota: 401 total new cases; Death toll rises to 2,167; Active cases at 6,735 … https://t.co/AQSZcJpDgU -Follow me more news"
1445845459080073216,FB__G KoiSharmKoiHaya الامارات_گروپ,Wed Oct 06 20:16:34 +0000 2021,Sweden halts use of Moderna's COVID vaccine in under 30s - CBS News: Sweden halts use of Moderna's COVID vaccine in under 30s  CBS NewsView Full Coverage on Google News https://t.co/j2wnKbgr7H -Follow me more news #FB__G #KoiSharmKoiHaya #الامارات_گروپ
1445843916809457666,,Wed Oct 06 20:10:26 +0000 2021,"@VertifyPK @Asteria1x to meri jaan he can fake drone shots and get away with it, he can fake covid and try to get pity from teams and alvi and get away with it he can make fun of a girl and get away with it"
1445841924129280001,,Wed Oct 06 20:02:31 +0000 2021,@BrutaLChill @7Ahxd Do not make me bring the original clip up ur gonna be forced to fake covid again
1445839540963340301,,Wed Oct 06 19:53:03 +0000 2021,I Enrolled My Kids Under 12 In A COVID-19 Vaccine Trial. Here’s What Happened. - HuffPost: I Enrolled My Kids Under 12 In A COVID-19 Vaccine Trial. Here’s What Happened.  HuffPostView Full Coverage on Google News https://t.co/2iOyT4ztkH -Follow me more news
1445838313022111745,,Wed Oct 06 19:48:10 +0000 2021,"Michigan reports 7,674 new COVID cases, 92 deaths -- average of 3,837 cases per day - WDIV ClickOnDetroit: * Michigan reports 7,674 new COVID cases, 92 deaths -- average of 3,837 cases per day  WDIV ClickOnDetroit * NC Coronavirus… https://t.co/RXEw9JjH0P -Follow me more news"
1445838075217661953,,Wed Oct 06 19:47:14 +0000 2021,"@VincentRK Thanks for ur reply doctor I really appreciate it, in this case don't u think inactivated virus  vaccines are a safer bet as it's century old tested and effective technology ?"
1445837292518535168,,Wed Oct 06 19:44:07 +0000 2021,Mike Tyson says he was 'pretty much beaten into submission' to get COVID-19 vaccination https://t.co/9M1wMKenqH -Follow me more news
1445835727200296961,,Wed Oct 06 19:37:54 +0000 2021,"@ImSexyNikIt11 Your 3rd kidney is a big ass liar.
If Covid situation go bad, thn NO. But otherwise I think by the end of 2022 we are going to watch S2"
1445835388254187522,,Wed Oct 06 19:36:33 +0000 2021,Washington woman dead after rare J&amp;J COVID vaccine-induced blood clot - Fox News: * Washington woman dead after rare J&amp;J COVID vaccine-induced blood clot  Fox News * News Wrap: Johnson &amp; Johnson asks FDA to approve its COVID-19… https://t.co/jGw1MyLIam -Follow me more news
1445835272776609799,FB__G KoiSharmKoiHaya الامارات_گروپ,Wed Oct 06 19:36:06 +0000 2021,Don't get a booster shot before you're eligible — here's why - CNBC: * Don't get a booster shot before you're eligible — here's why  CNBC * Some vaccines last a lifetime. Here’s why COVID-19… https://t.co/Ny8fcvuWDf -Follow me more news #FB__G #KoiSharmKoiHaya #الامارات_گروپ
1445833885426728969,,Wed Oct 06 19:30:35 +0000 2021,University Of Minnesota Researchers Find Those Who’ve Had COVID Get Huge Immunity Boost From Vaccine - CBS Minnesota: University Of Minnesota Researchers Find Those Who’ve Had COVID Get Huge Immunity Boost From Vaccine  CBS… https://t.co/RSSley5mMz -Follow me more news
1445833769101922315,,Wed Oct 06 19:30:07 +0000 2021,Denmark Suspends Use of Moderna COVID-19 Vaccine For Teenagers - Health Authority https://t.co/h4VNVE6yuF -Follow me more news
1445833759505281024,FB__G KoiSharmKoiHaya الامارات_گروپ,Wed Oct 06 19:30:05 +0000 2021,"Maine CDC revises daily count to 836 new COVID-19 cases, 29 additional deaths - Press Herald: * Maine CDC revises daily count to 836 new COVID-19 cases, 29 additional deaths  Press Herald *… https://t.co/cLSJ5sCTKm -Follow me more news #FB__G #KoiSharmKoiHaya #الامارات_گروپ"
1445832245504208900,FB__G KoiSharmKoiHaya الامارات_گروپ,Wed Oct 06 19:24:04 +0000 2021,"Maine CDC reports 300 new COVID-19 cases, 9 additional deaths - Press Herald: * Maine CDC reports 300 new COVID-19 cases, 9 additional deaths  Press Herald * In These 19 States, More People Died… https://t.co/ntCWXSCP8o -Follow me more news #FB__G #KoiSharmKoiHaya #الامارات_گروپ"
1445830743444254722,,Wed Oct 06 19:18:06 +0000 2021,Former FDA head Scott Gottlieb urges US to seriously prepare for next pandemic : Shots - Health News - NPR: Former FDA head Scott Gottlieb urges US to seriously prepare for next pandemic : Shots - Health News  NPRView Full Coverage… https://t.co/lex6JUdCMf -Follow me more news
1445829799709052935,,Wed Oct 06 19:14:21 +0000 2021,@FaheemYounus The ignorance and naivety regarding Covid vaccination is astounding.
1445829352763969540,,Wed Oct 06 19:12:34 +0000 2021,Southeast Tech lockdown lifted; student with gun unfounded - KTNV Las Vegas: Southeast Tech lockdown lifted; student with gun unfounded  KTNV Las Vegas https://t.co/gIR0IAPrYh -Follow me more news
1445827777341509640,,Wed Oct 06 19:06:18 +0000 2021,COVID-19: 465 new cases reported in Punjab https://t.co/B3OyY8nUQE -Follow me more news
1445825471527075847,,Wed Oct 06 18:57:09 +0000 2021,"Minnesota's COVID-19 update for Wednesday, October 6 - Bring Me The News: Minnesota's COVID-19 update for Wednesday, October 6  Bring Me The NewsView Full Coverage on Google News https://t.co/lufCGTHrvP -Follow me more news"
1445823685487562759,FB__G KoiSharmKoiHaya الامارات_گروپ,Wed Oct 06 18:50:03 +0000 2021,"COVID denial: Rush University Medical Center Dr. Carl Lambert, other doctors say some coronavirus patients pu… - Chicago Sun-Times: COVID denial: Rush University Medical Center Dr. Carl… https://t.co/DAphcjd0tY -Follow me more news #FB__G #KoiSharmKoiHaya #الامارات_گروپ"
1445822933469786117,,Wed Oct 06 18:47:04 +0000 2021,FIA to investigate fake Covid vaccination entries made under names of Kulsoom Nawaz and Ishaq Dar: South Punjab Health Secretary Ajmal Bhatti has said that an application has been submitted to the Cyber Crime Wing of Federal… https://t.co/o0dM5t88sF -Follow me more news
1445818639182024719,EuropeanUnion covid COVID19 coronavirus CoronavirusPandemic CoronaVirusUpdates merck,Wed Oct 06 18:30:00 +0000 2021,"EU to start the review of Merck Covid19 tablet
#EuropeanUnion #covid #COVID19 #coronavirus #CoronavirusPandemic #CoronaVirusUpdates #merck @NAZAKATALIoffi1 https://t.co/Os6aM3l96n"
1445815768420175874,,Wed Oct 06 18:18:35 +0000 2021,Remarkable effort from Southern Punjab who in the morning didn't even know they'd playing tonight. They end the day with a successful chase of 212 and their first win of the tournament. They were on the field as Balochistan's replacement (who couldn't play due to covid cases).
1445812224912609280,,Wed Oct 06 18:04:30 +0000 2021,@DrSadiaA Seems he have very strong attack of covid everyone should take care of your self stay safe and pray for I'll and passed away
1445811984117555202,FB__G KoiSharmKoiHaya الامارات_گروپ,Wed Oct 06 18:03:33 +0000 2021,"Sweden, Denmark pause Moderna COVID-19 vaccine for younger age groups - Reuters: * Sweden, Denmark pause Moderna COVID-19 vaccine for younger age groups  Reuters * Sweden Halts Moderna's Covid… https://t.co/eWQ4H8HeUR -Follow me more news #FB__G #KoiSharmKoiHaya #الامارات_گروپ"
1445811097060057090,australia Tourism covid COVID19 coronavirus CoronavirusPandemic tourists touristseason,Wed Oct 06 18:00:02 +0000 2021,"Foreign Tourists will not be allowed in Australia till 2022
#australia #Tourism #covid #COVID19 #coronavirus #CoronavirusPandemic #tourists #touristseason @NAZAKATALIoffi1 https://t.co/Jp4bYAg7S4"
1445810723376955398,,Wed Oct 06 17:58:32 +0000 2021,"Socio-economic policies during the Covid-19 Pandemic: The Covid-19 pandemic has placed enormous stress on governments, health authorities and individuals across the world, with the total global death count estimated at 4.16 million… https://t.co/kLZWBRPwz3 -Follow me more news"
1445809341236322315,,Wed Oct 06 17:53:03 +0000 2021,Travel to Pakistan: latest Covid rules and practical guidance once you are there - https://t.co/pANm1ZkwVv: Travel to Pakistan: latest Covid rules and practical guidance once you are there  https://t.co/pANm1ZkwVv https://t.co/CzWas0VW1C -Follow me more news
1445807201575079941,,Wed Oct 06 17:44:33 +0000 2021,@ziazulfii That 1st pizza looks like novel Corona virus....
1445806435921641479,,Wed Oct 06 17:41:30 +0000 2021,"@gnnhdofficial @ImranKhanPTI @PTIofficial @BillGates Bill Gates is a dangerous man to deal with in ongoing Covid pandemic. Can he be trusted? Lets be careful, he has money though."
1445804466926604290,,Wed Oct 06 17:33:41 +0000 2021,Former FDA head Scott Gottlieb urges US to seriously prepare for next pandemic : Shots - Health News - NPR: * Former FDA head Scott Gottlieb urges US to seriously prepare for next pandemic : Shots - Health News  NPR * Won't see delta… https://t.co/E77UzRMSpB -Follow me more news
1445803676702965760,,Wed Oct 06 17:30:32 +0000 2021,"HHS vaccination ads use a new tactic to increase Covid-19 vaccination rates: fear - CNN: * HHS vaccination ads use a new tactic to increase Covid-19 vaccination rates: fear  CNN * COVID-19 Shots Saved 39,000 Older or Disabled… https://t.co/9tAPm5r6gu -Follow me more news"
1445802949528014856,,Wed Oct 06 17:27:39 +0000 2021,HHS vaccination ads use a new tactic to increase Covid-19 vaccination rates: fear - CNN: * HHS vaccination ads use a new tactic to increase Covid-19 vaccination rates: fear  CNN * 427000 at-home COVID-19 tests recalled due to… https://t.co/15c8G09s0x -Follow me more news
1445800750781718532,,Wed Oct 06 17:18:55 +0000 2021,"@Abdulllah1x @7Ahxd bro i never liked this brutal kid ik he faked those drone shots, uska aik hi proof tha was a small clip of some random kid saying aajao drone shots banatay hain and im pretty sure he lied about his covid situation aswell. and 100% know that he did all this to get pity from arrow"
1445799254606299139,,Wed Oct 06 17:12:58 +0000 2021,Ye do nallay phir bahanay banatay hai is comm me kuch kar nahi paye bus aik ko phadday stream ki views chahye aik ko covid ki acting kar ke pity support chahye. Dono ki asal aukaat ye hi hai. Gire howay waste of sperm and oxygen. i might get in contact with this kid brutal tho https://t.co/cujUdfkbjg
1445799147311751170,,Wed Oct 06 17:12:33 +0000 2021,Texas man's lie about paying someone with Covid to lick groceries sends him to federal prison - NBC News: * Texas man's lie about paying someone with Covid to lick groceries sends him to federal prison  NBC News * Texas man sentenced… https://t.co/kBIMqwPsjV -Follow me more news
1445798309558251529,,Wed Oct 06 17:09:13 +0000 2021,Texas man's lie about paying someone with Covid to lick groceries sends him to federal prison - NBC News: * Texas man's lie about paying someone with Covid to lick groceries sends him to federal prison  NBC News * Texas man sentenced… https://t.co/5PG6zyPvKd -Follow me more news
1445796771586719749,,Wed Oct 06 17:03:06 +0000 2021,HHS vaccination ads use a new tactic to increase Covid-19 vaccination rates: fear - CNN: * HHS vaccination ads use a new tactic to increase Covid-19 vaccination rates: fear  CNN * Vaccine holdouts are just 1.8% of NY’s largest health… https://t.co/Mr5xxEunS1 -Follow me more news
1445796150443855879,FB__G KoiSharmKoiHaya الامارات_گروپ,Wed Oct 06 17:00:38 +0000 2021,Texas man's lie about paying someone with Covid to lick groceries sends him to federal prison - NBC News: Texas man's lie about paying someone with Covid to lick groceries sends him to federal… https://t.co/mey0NCPAje -Follow me more news #FB__G #KoiSharmKoiHaya #الامارات_گروپ
1445796140436189190,,Wed Oct 06 17:00:36 +0000 2021,"HHS vaccination ads use a new tactic to increase Covid-19 vaccination rates: fear - CNN: * HHS vaccination ads use a new tactic to increase Covid-19 vaccination rates: fear  CNN * COVID-19 Shots Saved 39,000 Older or Disabled… https://t.co/pws7jVazzJ -Follow me more news"
1445794525356564486,,Wed Oct 06 16:54:11 +0000 2021,HHS vaccination ads use a new tactic to increase Covid-19 vaccination rates: fear - CNN: HHS vaccination ads use a new tactic to increase Covid-19 vaccination rates: fear  CNN https://t.co/aZwk2bbBut -Follow me more news
1445793245645082624,,Wed Oct 06 16:49:05 +0000 2021,"L.A. poised to enact one of nation’s strictest COVID vaccine mandates - KTLA Los Angeles: * L.A. poised to enact one of nation’s strictest COVID vaccine mandates  KTLA Los Angeles * COVID-19 Shots Saved 39,000 Older or Disabled… https://t.co/ELANLcRcxL -Follow me more news"
1445787631342784514,,Wed Oct 06 16:26:47 +0000 2021,"@ZunairaRasheed4 But medication during COVID-19, like dexamethasone dose hikes the Blood Sugar Level and many of patients who went under steroids developing diabetes."
