ID,Tags,Created At,Text
1440048849653956609,,Mon Sep 20 20:22:55 +0000 2021,"@HarryP3421 @ESPNcricinfo But still you guys were cheering it. Shame on you. We stood with you in COVID oxygen shortage, even offered you help in your difficult times and what you did in this hard times? Cheering and Celebrating. Even the worst of enemy don't do that"
1440011657271517192,,Mon Sep 20 17:55:07 +0000 2021,"@farisehusain @englandcricket Especially in Covid,  what a shame"
1440011129028325380,,Mon Sep 20 17:53:01 +0000 2021,Can vegetarian food prevent COVID-19 infection? https://t.co/UfsWUL4GqV
1440011081548804107,,Mon Sep 20 17:52:50 +0000 2021,@BalochMaryam123 Then don’t come on Wednesday you might have COVID 🤔🤔😊😊😂
1440003291367231502,,Mon Sep 20 17:21:53 +0000 2021,@CricWick @_cricingif We don't need any close relationship with new Zealand and england we help them Everytime even last time in covid circumstances
1440001293427388417,,Mon Sep 20 17:13:56 +0000 2021,"@englandcricket So our player's lives weren't at take when they toured England last summer when Covid was at its peak
Weren't the lives of our player important when half of the England squad got tested positive for Covid but we still continued the tour 
SHAME🤬🤬🤬"
1439995605565255683,,Mon Sep 20 16:51:20 +0000 2021,@englandcricket When were in crisis in covid begging Pakistan to make tour. And now shame
1439995503077380096,,Mon Sep 20 16:50:56 +0000 2021,@nkhattak6 Test prep i have test on 6th oct delayed due to COVID-19 🤦‍♀️ BUSY in prep 😭
1439994287559745536,,Mon Sep 20 16:46:06 +0000 2021,Mauritania: Female-Headed Households Coping with the Burden of Covid-19 https://t.co/x9K40fwpfy
1439993420836229136,PAKvENG ECB,Mon Sep 20 16:42:39 +0000 2021,#PAKvENG very disappointing from #ECB regarding Pakistan tour cancellation.We support you in Covid Pandemic &amp; in return what you did.Time will tell you @ECB_cricket .That decision will heart you properly.Instead of supporting Pakistan Cricket what you did.Fell sadness.
1439991306525282314,,Mon Sep 20 16:34:15 +0000 2021,@iramizraja Ramiz bhai England has too disappointed us.They follow NZC path.We support them during Hectic Covid Pendamic &amp; what they did with https://t.co/xqVKe3x5eQ's time to reveal our https://t.co/j1UtgzIb2O Pakistan should boycott # WT20 cup 22021 @ICC.That's the way only.
1439987743275225088,,Mon Sep 20 16:20:06 +0000 2021,"Pakistan tour England (then covid plague island) in 2020 to help salvage the cricket summer and ECB finances.

2021 - ECB turn to tour Pakistan but say we're too tired to go....

It actually boils down to that when you deep it."
1439986727612030989,,Mon Sep 20 16:16:04 +0000 2021,@englandcricket Shameful decision after Pakistan came here last summer despite the threat from Covid-19 ripping its way across the country
1439986614974001155,,Mon Sep 20 16:15:37 +0000 2021,@budgiek @timmi5707 @englandcricket Yeah in COVID had Pakistan not toured England were shitting bricks. I hope we don't play cricket is commercialised and politicised. Its all money.
1439983795608895490,,Mon Sep 20 16:04:25 +0000 2021,@ICC We have played in ur country when more than 1000 people were dying everyday because of the COVID-19. No one wanted to play with you. We stepped forward &amp; played in your country. We have saved your cricket. This was the time to to pay back. @ECB_cricket https://t.co/qLMI8jHTUX
1439914082203799552,,Mon Sep 20 11:27:24 +0000 2021,"Pfizer claims its COVID-19 vaccine is safe, effective in kids ages 5 to 11 https://t.co/yCiJ2l7kAP"
1439898113200824320,,Mon Sep 20 10:23:56 +0000 2021,"Climate, Covid and Biden’s Challenged Credibility Underline U.N.’s Big Week https://t.co/s0zp7Cydn9"
1439799969473449989,,Mon Sep 20 03:53:57 +0000 2021,"@Jhagra @samarbilour Thaimur sb let the people die of covid and if you are not letting them the people will die bcz of your government policies. You are squeezing the general public. Let yourself to talk to the people, they have no covid problem the problem is your govt."
