ID,Tags,Created At,Text
1394790124605607938,,Tue May 18 23:00:54 +0000 2021,"Covid is not a joke please take it serious.
This man who is standing with Imran Khan was my uncle and had passed away due to covid so please cancel the exams and save students 🙏😢
#CancelExamsSaveStudents https://t.co/hCVvzY2OXr"
1394787616055341056,,Tue May 18 22:50:56 +0000 2021,"Covid is not a joke please take it serious.
This man who is standing with Imran Khan was my uncle and had passed away due to covid so please cancel the exams and save students 🙏😢
#CancelExamsSaveStudents https://t.co/hCVvzY2OXr"
1394786991884185607,,Tue May 18 22:48:27 +0000 2021,"Covid is not a joke please take it serious.
This man who is standing with Imran Khan was my uncle and had passed away due to covid so please cancel the exams and save students 🙏😢
#CancelExamsSaveStudents https://t.co/hCVvzY2OXr"
1394786111818502149,,Tue May 18 22:44:57 +0000 2021,"Covid is not a joke please take it serious.
This man who is standing with Imran Khan was my uncle and had passed away due to covid so please cancel the exams and save students 🙏😢
#CancelExamsSaveStudents https://t.co/hCVvzY2OXr"
1394785259024232448,,Tue May 18 22:41:34 +0000 2021,"Covid is not a joke please take it serious.
This man who is standing with Imran Khan was my uncle and had passed away due to covid so please cancel the exams and save students 🙏😢
#CancelExamsSaveStudents https://t.co/hCVvzY2OXr"
1394784239896367105,,Tue May 18 22:37:31 +0000 2021,@HaseebAmazai @FaheemYounus Work up for vasculitis and malignancy is negative so far..events precipitated after covid  thats y i attributed it to covid.
1394783952800559106,,Tue May 18 22:36:22 +0000 2021,"Covid +ve
Pray for me plz🙏"
1394774472964587522,,Tue May 18 21:58:42 +0000 2021,"Covid is not a joke please take it serious.
This man who is standing with Imran Khan was my uncle and had passed away due to covid so please cancel the exams and save students 🙏😢
#CancelExamsSaveStudents https://t.co/hCVvzY2OXr"
1394768115045736457,,Tue May 18 21:33:26 +0000 2021,"Another brave officer of PMS fraternity bites the dust in the line of duty while fighting covid. Shams wz a noble soul &amp; serving in Pesh. He wil b remembered for his services,love &amp; respect acknowledged by all those who hs the chance of witnessing hs company. RIP
#SalamShamsPMSKP https://t.co/4DlMLvP2Yq"
1394762187667918849,,Tue May 18 21:09:53 +0000 2021,"Shamsul Islam , a young PMS officer succumbed to COVID -19 . He was the younger brother of Prof. Dr Fakhrul Islam. Covid is merciless . May Allah protect all our brothers &amp; sisters.#COVID19"
1394760483811512329,,Tue May 18 21:03:07 +0000 2021,"Covid is not a joke please take it serious.
This man who is standing with Imran Khan was my uncle and had passed away due to covid so please cancel the exams and save students 🙏😢
#CancelExamsSaveStudents https://t.co/hCVvzY2OXr"
1394756395787038723,,Tue May 18 20:46:52 +0000 2021,"Covid is not a joke please take it serious.
This man who is standing with Imran Khan was my uncle and had passed away due to covid so please cancel the exams and save students 🙏😢
#CancelExamsSaveStudents https://t.co/hCVvzY2OXr"
1394754775493849094,,Tue May 18 20:40:26 +0000 2021,"Covid is not a joke please take it serious.
This man who is standing with Imran Khan was my uncle and had passed away due to covid so please cancel the exams and save students 🙏😢
#CancelExamsSaveStudents https://t.co/hCVvzY2OXr"
