ID,Tags,Created At,Text
1401322363589959681,vacine covid_19,Sat Jun 05 23:37:41 +0000 2021,"Proud moment for Pakistan! Our own vaccine, PakVac! 💉🙏🏼
Reminder, get vaccinated 🦾
#vacine #covid_19 https://t.co/q9csjeGZrL"
1401263575382073351,Graduation2021,Sat Jun 05 19:44:05 +0000 2021,"Believe me, I really don’t know what we've studied in the last four COVID epidemic semesters. #Graduation2021 😜 https://t.co/Jz5OrHmSm0"
1401254545859170304,,Sat Jun 05 19:08:12 +0000 2021,@Jhagra once put 124billion budget in health sector for financial year 2020-21 &amp; unfortunately I don’t see even a single psc job they created.Pesh is having 10+ ratio of covid infections major cities including mardan is same in the list.@ydakp_official #Induction_For_All
1401235142384001038,,Sat Jun 05 17:51:06 +0000 2021,"Covid-19 was a Shakespearean tragedy, but the actual masquerade is yet to begin https://t.co/W9jn8v0B0M"
1401230476879220737,vacine covid_19,Sat Jun 05 17:32:33 +0000 2021,"Proud moment for Pakistan! Our own vaccine, PakVac! 💉🙏🏼
Reminder, get vaccinated 🦾
#vacine #covid_19 https://t.co/q9csjeGZrL"
1401228172868435968,vacine covid_19,Sat Jun 05 17:23:24 +0000 2021,"Proud moment for Pakistan! Our own vaccine, PakVac! 💉🙏🏼
Reminder, get vaccinated 🦾
#vacine #covid_19 https://t.co/q9csjeGZrL"
1401227626912616448,,Sat Jun 05 17:21:14 +0000 2021,COVID positivity ratio continues to fall steadily: Dr Faisal https://t.co/PsZfn7KJJt
1401221180133019654,vacine covid_19,Sat Jun 05 16:55:37 +0000 2021,"Proud moment for Pakistan! Our own vaccine, PakVac! 💉🙏🏼
Reminder, get vaccinated 🦾
#vacine #covid_19 https://t.co/q9csjeGZrL"
1401216949728784386,,Sat Jun 05 16:38:48 +0000 2021,@Jhagra once put 124billion budget in health sector for financial year 2020-21 &amp; unfortunately I don’t see even a single psc job they created.Pesh is having 10+ ratio of covid infections major cities including mardan is same in the list.@ydakp_official #Induction_For_All
1401209484962418690,vacine covid_19,Sat Jun 05 16:09:09 +0000 2021,"Proud moment for Pakistan! Our own vaccine, PakVac! 💉🙏🏼
Reminder, get vaccinated 🦾
#vacine #covid_19 https://t.co/q9csjeGZrL"
1401207943681486850,vacine covid_19,Sat Jun 05 16:03:01 +0000 2021,"Proud moment for Pakistan! Our own vaccine, PakVac! 💉🙏🏼
Reminder, get vaccinated 🦾
#vacine #covid_19 https://t.co/q9csjeGZrL"
1401207886722834432,vacine covid_19,Sat Jun 05 16:02:48 +0000 2021,"Proud moment for Pakistan! Our own vaccine, PakVac! 💉🙏🏼
Reminder, get vaccinated 🦾
#vacine #covid_19 https://t.co/q9csjeGZrL"
1401207524062339073,vacine covid_19,Sat Jun 05 16:01:21 +0000 2021,"Proud moment for Pakistan! Our own vaccine, PakVac! 💉🙏🏼
Reminder, get vaccinated 🦾
#vacine #covid_19 https://t.co/q9csjeGZrL"
