ID,Tags,Created At,Text
1436037231010095112,,Thu Sep 09 18:42:10 +0000 2021,@KazmiWajahat The way they are neglecting covid 19 will ruin the entire nation
1436009270454198275,,Thu Sep 09 16:51:04 +0000 2021,@DCPeshawar @PMRUKP @accity_peshawar @infokpgovt @uakiani Covid is sleeping Day Time and at night Covid do roam around the city. Pathetic Beaurocracy
1435979562853154824,,Thu Sep 09 14:53:01 +0000 2021,@ImAmirXaman @_maseeday Before lockdown...🤣🤣
1435970802772496387,,Thu Sep 09 14:18:13 +0000 2021,China’s Sinovac to trial COVID-19 vaccine in South African children https://t.co/RU0zO1eeLG
1435939300420489218,NCOC ncoc,Thu Sep 09 12:13:02 +0000 2021,"@usamaa_official @OfficialNcoc #NCOC #ncoc kindly close universities, college as they are spreading virus and allow political activities to bring awareness in general public 🤣 https://t.co/8FVwPp5FQm"
1435925853213429761,NCOC,Thu Sep 09 11:19:36 +0000 2021,"If you enforce lockdown in a specific area it effects the lower class alot so plz open educational institution plus transport following sops.. 

#NCOC"
1435922655429922818,,Thu Sep 09 11:06:53 +0000 2021,"Pukhtoon Students Federation Khyber Pukhtunkhwa held a peaceful protest outside Peshawar press club earlier today.

The demands were put up to the government

Immediate reopening of educational institutions in the province,students are deprived of learning in the name of Covid.1/ https://t.co/1feU7kxM5I"
1435918352539598853,,Thu Sep 09 10:49:47 +0000 2021,"Fear is the enemy. It is the virus that prohibits you from achieving your greatest potential. It is thinking about the worst. 

In order to overcome the fear, we need to befriend it. Accept it. Allow it. And normalize its existence till it doesn't affect you."
1435913083743002625,,Thu Sep 09 10:28:51 +0000 2021,"students are deprived of learning in the name of Covid.

2) PSF rejected privatisation of government educational institutions, whether schools, colleges or universities, privatisation means closing the doors of modern education to the already deprived class.
@PSFMarkaz @PSF_KP"
1435889034602192900,,Thu Sep 09 08:53:18 +0000 2021,Covid vaccine https://t.co/yMw4lvolii
1435887097865555971,,Thu Sep 09 08:45:36 +0000 2021,An important NCOC meeting today to evaluate the COVID situation in Pakistan. The decision about closure of educational institutions and other services to be taken.
1435857683484192775,,Thu Sep 09 06:48:43 +0000 2021,COVID situation in Pakistan during the last 24 hours. https://t.co/pzfcK9HB9Z
1435788382655946754,,Thu Sep 09 02:13:20 +0000 2021,"@Ishra_Khattak Waisay Covid main jis kisi nay degree li hai, itibar nahii karty log os k degree pay, I am just saying don't be disappointed ahan ahan welcome tto real world👍"
