ID,Tags,Created At,Text
1377338392061440002,,Wed Mar 31 19:13:57 +0000 2021,"Like everything else is Fake about him so was the COVID test, maybe he went for a 10 day “ Chilla “ https://t.co/zWhhL4Xk9x"
1377330509647392770,,Wed Mar 31 18:42:37 +0000 2021,"@PhilanthropistI @alishahjourno Keeping in view the surge in covid cases and for general public convenience,,good decision"
1377321167267201026,,Wed Mar 31 18:05:30 +0000 2021,"@bat_mayyn covid came from a bat
what is this crap?"
1377178217895718918,,Wed Mar 31 08:37:28 +0000 2021,"Like everything else is Fake about him so was the COVID test, maybe he went for a 10 day “ Chilla “ https://t.co/zWhhL4Xk9x"
1377168966838222849,,Wed Mar 31 08:00:42 +0000 2021,"QUETTA: Balochistan’s health department has reported two more cases of polio virus in the province, ARY News reported on Saturday. https://t.co/Tqn3XublPB"
1377163313595904005,,Wed Mar 31 07:38:15 +0000 2021,CM Murad stresses on complete lockdown to control third COVID-19 wave https://t.co/KJPZHQvd6M
1377148164105400336,,Wed Mar 31 06:38:03 +0000 2021,Corona virus claims 100 lives in 24 hours https://t.co/YJzxMS8eSr
1377116148651552772,,Wed Mar 31 04:30:50 +0000 2021,"This lady is neither a front line health worker nor above 60 years of age. She is a leading actress Omar Iffat who criticises the govt which is fine but talks about ethics too. In this pic she is being vaccinated for covid ...
Where are her ethics and principles now? 
#مارخورز https://t.co/wcrRymgC3o"
