ID,Tags,Created At,Text
1419050232378241026,,Sat Jul 24 21:41:54 +0000 2021,@faizayyy1 Team NO LOCKDOWN 🙂
1419016065309368322,,Sat Jul 24 19:26:08 +0000 2021,CJ BHC takes notice of the spread of Covid in Makran  https://t.co/T83SfBR8Zp
1418929550814294022,,Sat Jul 24 13:42:22 +0000 2021,"@AaRiJPK @aikyuna Thank you for curing covid brother, the vaccines are helping us alot"
1418921280506630155,,Sat Jul 24 13:09:30 +0000 2021,Gwadar under complete lockdown amid uptick in Covid cases https://t.co/siiwF0n4NQ
