ID,Tags,Created At,Text
1414324826538450958,,Sun Jul 11 20:44:50 +0000 2021,"DC Quetta visited Cattle market at Airport road &amp; checked the arrangements &amp; expressed his satisfaction.Kindly follow all SOPs of COVID &amp; Congo virus. 
@OfficialMcq @PDMABalochistan https://t.co/q1l5RkVIkc"
1414313945393864707,,Sun Jul 11 20:01:35 +0000 2021,Covid infection rate recorded 9.43pc: Balochistan govt  https://t.co/gqTznRF1fh
1414313005282643982,,Sun Jul 11 19:57:51 +0000 2021,Ex CM appeals to people to get vaccinated against Covid https://t.co/rc02UuBVtU
1414311300260372486,,Sun Jul 11 19:51:05 +0000 2021,33 more contract COVID in Balochistan https://t.co/aGUzaMzaQT
1414305127905832966,,Sun Jul 11 19:26:33 +0000 2021,"DC Quetta visited Cattle market at Airport road &amp; checked the arrangements &amp; expressed his satisfaction.Kindly follow all SOPs of COVID &amp; Congo virus. 
@OfficialMcq @PDMABalochistan https://t.co/q1l5RkVIkc"
1414274026906677249,,Sun Jul 11 17:22:58 +0000 2021,@chrischirp Doctors from India had been warning that they are seeing younger people getting severe COVID at an alarming rate vis-a-vis previous waves
1414258534942969860,,Sun Jul 11 16:21:25 +0000 2021,"COVID-19 spreads primarily from person to person. Fighting this disease is our joint responsibility.

@jam_kamal
@Dr_RubabaBuledi
@GovtofPakistan
@OfficialNcoc
@noorulhaqbaloch
@jamalidmg
@DrGulSabeenAza1
@fslsltn
@MERC1122
@WHO
@UNICEF_Pakistan
@gavi
@Groupquetta
@SPHUpdates https://t.co/qKTkfWRnPZ"
1414235897000824833,Cor_Virus,Sun Jul 11 14:51:27 +0000 2021,@Reuters Though cheerful crowd.                 Any idea what's chance of transmission #Cor_Virus-2 in such events.                                              This event could become a one of super spread because of shouting and hugging of the crowds. Let's see what happens next.
1414200816907526144,,Sun Jul 11 12:32:03 +0000 2021,Pakistan reports highest COVID-19 infection rate since May 30 https://t.co/KytrYSYJuF
1414198764714315778,DeltaVariant,Sun Jul 11 12:23:54 +0000 2021,"The rise in Corona Virus is increasing day by day in Pakistan
I think Pakistan will face same issues very soon that India faced.
Gov must admit Lockdown as soon as possible
 #DeltaVariant"
1414182993397174278,,Sun Jul 11 11:21:14 +0000 2021,"COVID-19 spreads primarily from person to person. Fighting this disease is our joint responsibility.

@jam_kamal
@Dr_RubabaBuledi
@GovtofPakistan
@OfficialNcoc
@noorulhaqbaloch
@jamalidmg
@DrGulSabeenAza1
@fslsltn
@MERC1122
@WHO
@UNICEF_Pakistan
@gavi
@Groupquetta
@SPHUpdates https://t.co/qKTkfWRnPZ"
1414178864058847232,NLE werejectNLE werejectPMC,Sun Jul 11 11:04:50 +0000 2021,"#NLE ' is not an exam ' it's a disorder, it's like a new Covid variant, let's call it ''PMC Variant"" 
which We strongly condemned the imposing of this exam in this Covid Crisis. Totally unfair and unnecessary.
#werejectNLE 
#werejectPMC https://t.co/pjAxyXZyiJ"
1414178305499148291,kHaN,Sun Jul 11 11:02:36 +0000 2021,"As eid ul azha approaches, govrnment is going to release the season 4th of drama serial Covid-19, be ready. 😷
#kHaN"
1414126747369492482,Go_Imran_Go CancelAllExams Wewantpromotion NCOC CancelExamsSaveStudents,Sun Jul 11 07:37:44 +0000 2021,"#Go_Imran_Go #CancelAllExams #Wewantpromotion #NCOC #CancelExamsSaveStudents It is a great decision because Indian COVID-19 is spreading in Iran which is our neighbour country and unfortunately after Iran it will start spreading in Pakistan so take precautions,promote students. https://t.co/WofqEMOkfb"
1414123540790534147,Go_Imran_Go CancelAllExams Wewantpromotion NCOC CancelExamsSaveStudents,Sun Jul 11 07:24:59 +0000 2021,"#Go_Imran_Go #CancelAllExams #Wewantpromotion #NCOC #CancelExamsSaveStudents It is a great decision because Indian COVID-19 is spreading in Iran which is our neighbour country and unfortunately after Iran it will start spreading in Pakistan so take precautions,promote students. https://t.co/WofqEMOkfb"
1414121336696414209,Go_Imran_Go CancelAllExams Wewantpromotion NCOC CancelExamsSaveStudents,Sun Jul 11 07:16:14 +0000 2021,"#Go_Imran_Go #CancelAllExams #Wewantpromotion #NCOC #CancelExamsSaveStudents It is a great decision because Indian COVID-19 is spreading in Iran which is our neighbour country and unfortunately after Iran it will start spreading in Pakistan so take precautions,promote students. https://t.co/WofqEMOkfb"
1414097654632665091,Go_Imran_Go CancelAllExams Wewantpromotion NCOC CancelExamsSaveStudents,Sun Jul 11 05:42:08 +0000 2021,"#Go_Imran_Go #CancelAllExams #Wewantpromotion #NCOC #CancelExamsSaveStudents It is a great decision because Indian COVID-19 is spreading in Iran which is our neighbour country and unfortunately after Iran it will start spreading in Pakistan so take precautions,promote students. https://t.co/WofqEMOkfb"
1414094033790582784,Go_Imran_Go CancelAllExams Wewantpromotion NCOC CancelExamsSaveStudents,Sun Jul 11 05:27:44 +0000 2021,"#Go_Imran_Go #CancelAllExams #Wewantpromotion #NCOC #CancelExamsSaveStudents It is a great decision because Indian COVID-19 is spreading in Iran which is our neighbour country and unfortunately after Iran it will start spreading in Pakistan so take precautions,promote students. https://t.co/WofqEMOkfb"
1414050045733883908,,Sun Jul 11 02:32:57 +0000 2021,"Visited various shops in Saddar 
Sub-division to ensure compliance with COVID SOPs.Reportedly, Indian variant of COVID has reached Pakistan &amp; it is much dangerous than the previous ones.Please follow SOPs &amp; keep yourself and loved ones safe. https://t.co/9yvdLv9Wvo"
1414015397301477376,,Sun Jul 11 00:15:16 +0000 2021,@chrischirp Doctors from India had been warning that they are seeing younger people getting severe COVID at an alarming rate vis-a-vis previous waves
1414012687063949312,,Sun Jul 11 00:04:30 +0000 2021,Instruction for implementation of COVID SOPs. https://t.co/UCJn4XQLwS
