ID,Tags,Created At,Text
1393287063135563779,Zhob_River,Fri May 14 19:28:16 +0000 2021,"Due to lockdown, posting pics taken a day before Eid, to compensate for this Twitter trend. .. 😎
#Zhob_River https://t.co/53koZsYduG"
1393215334082023429,,Fri May 14 14:43:14 +0000 2021,PPHI MERC: Active in Covid Response https://t.co/rbr8jqIvMC
1393215138325536770,,Fri May 14 14:42:28 +0000 2021,@AshrafTweetss @KhurramDehwar @LoveBizenjo143 @Aurangtweets @jam_kamal @dpr_gob @mirbehramb Parks are closed due to Covid and all picnic points.and this place was not mentioned as Ban and restricted place
1393213313211895814,,Fri May 14 14:35:13 +0000 2021,PPHI MERC: Active in Covid Response https://t.co/rbr8jqIvMC
1393211494532321282,,Fri May 14 14:27:59 +0000 2021,PPHI MERC: Active in Covid Response https://t.co/rbr8jqIvMC
1393195365180919825,,Fri May 14 13:23:54 +0000 2021,@majorgauravarya you are just like a dog who only barks against pakistan and defies all logic. India ki ass blast ho gayee hay covid say aur is ka wohi randi rona hay. Ultimate laanti insaan ho
1393169103641202689,,Fri May 14 11:39:32 +0000 2021,@FaheemYounus Pakistan has beaten this Virus.. yet again
1393168804272869376,,Fri May 14 11:38:21 +0000 2021,"I want to travel somewhere so bad, somewhere new, without the feat of getting covid, have amazing street food and experience the culture. Maybe i am watching too many travel vlogs to turkey but i so want to go somewhere."
1393149058785628160,,Fri May 14 10:19:53 +0000 2021,A bad news came to surface today.. A Policeman vaccinted for covid-19 in Dera Murad Jamali died just after 2 hours of vaccination. It needs to be taken serious and should be investigated. @jam_kamal @LiaquatShahwani @Acsaddar @DcQuetta ..
1393125805283291136,,Fri May 14 08:47:29 +0000 2021,I hate this covid shit my hair are falling 😭😭😭
1392993915482120197,ZionistIsrael Gaza GazaUnderAttack TerroristIsrael isrealterrorist,Fri May 14 00:03:24 +0000 2021,"The world needs to erase this deadly virus #ZionistIsrael now or the entire world will pay for it.
The endemic specie won't take long to involve the world, what #Gaza is going through rn is soon going to be fate of the world.
#GazaUnderAttack 
#TerroristIsrael 
#isrealterrorist"
