ID,Tags,Created At,Text
1421843440208424965,,Sun Aug 01 14:41:07 +0000 2021,@110HussainRizvi @OfficialNcoc @murtazawahab1 Nadra is providing certificates without having covid 19 vaccination jabs cost 4000 rupees.
1421834807529689090,,Sun Aug 01 14:06:49 +0000 2021,"Started at San Antonio, President Diaz Canel is helpless at the hands of US sanctions. 2400 deaths due to COVID. 11% contracted Economy. Can US be any more lucky? Best at its Hobby of regime change, US having both hands full, it's Cuba! https://t.co/3Epv3k2WnE"
1421825953353723907,,Sun Aug 01 13:31:38 +0000 2021,PM Imran Khan tells Sindh a lockdown means people going hungry https://t.co/H1JW1gavjd
1421804043702349824,,Sun Aug 01 12:04:34 +0000 2021,Fourth wave of COVID-19 infections hitting country hard: Asad Umar https://t.co/6MshRBE1kC
1421798651970654213,,Sun Aug 01 11:43:09 +0000 2021,@MedicoEssa Covid
1421752301421744131,,Sun Aug 01 08:38:58 +0000 2021,Vaccinated people can transmit virus if infected with Delta variant: study https://t.co/Shfv4aMVdg
